,Review_Text,Review_Clean_List,Review_Clean
198,"benteng rotterdam, lokasi yang sangat terkenal bagi daerah kota Makassar. disini hal-hal bersejarah terkumpul","['benteng', 'rotterdam', 'lokasi', 'kenal', 'daerah', 'kota', 'makassar', 'sejarah', 'kumpul']",benteng rotterdam lokasi kenal daerah kota makassar sejarah kumpul
199,Namanya ini yg membuat orang penasaran dan berfoto2 disini... Berasa berada di negeri kincir angin namanya belanda banget. Tapi ya itulah sejarah disini yg berasa banget ketika melihat bekas reruntuhan yg ada... Jangan lupa tuk berfoto2 di bangunan jaman Belanda dulu...,"['nama', 'yg', 'orang', 'penasaran', 'foto', 'asa', 'negeri', 'kincir', 'angin', 'nama', 'belanda', 'banget', 'ya', 'sejarah', 'yg', 'asa', 'banget', 'lihat', 'bekas', 'runtuh', 'yg', 'lupa', 'tuk', 'foto', 'bangun', 'jaman', 'belanda']",nama yg orang penasaran foto asa negeri kincir angin nama belanda banget ya sejarah yg asa banget lihat bekas runtuh yg lupa tuk foto bangun jaman belanda
200,"Bentengnya bersih dan terawat. Tidak banyak yang bisa dilakukan didalam, hanya melihat-lihat sejarah kuno, jika ingin kunjungan, kunjungan singkat pun cukup, satu jam untuk melihat lihat dan berfoto ria.  Lokasinya di utara pantai Losari, dapat dicapai dengan transportasi umum. Untuk masuk ke dalam benteng, kita tidak dipungut biaya apapun alias gratisss... Hanya diminta mengisi buku tamu pengunjung di pos depan benteng. ","['benteng', 'bersih', 'awat', 'laku', 'lihat', 'lihat', 'sejarah', 'kuno', 'kunjung', 'kunjung', 'singkat', 'jam', 'lihat', 'lihat', 'foto', 'ria', 'lokasi', 'utara', 'pantai', 'losari', 'capai', 'transportasi', 'masuk', 'benteng', 'pungut', 'biaya', 'alias', 'gratisss', 'isi', 'buku', 'tamu', 'unjung', 'pos', 'benteng']",benteng bersih awat laku lihat lihat sejarah kuno kunjung kunjung singkat jam lihat lihat foto ria lokasi utara pantai losari capai transportasi masuk benteng pungut biaya alias gratisss isi buku tamu unjung pos benteng
201,"Salah satu tempat yang katanya ""belum ke-Makassar sebelum ke benteng Rotterdam"". Merupakan salah satu destinasi wisata sejarah dimana kita bisa melihat benda benda peninggalan kerajaan Gowa dalam museum lagaligo, benda benda peninggalan perang seperti meriam, bangunan bergaya arsitektur Belanda (karena memang ini adalah situs peninggalan Belanda) dan batu batu yang tersusun menjadi benteng tentu saja.Tempat ini menjadi istimewa karena selain berwisata sejarah dan sekedar berfoto ria, ditempat ini kita bisa langsung melihat pantai Losari yang sangat terkenal di Makassar.Cek juga jadwal kedatangan / kunjungan Anda karena ditempat ini sering diadakan berbagai event seperti pertunjukan musik, bazar makanan, pameran, kegiatan sosial dll.If you are interested to come here, i'll be so happy to be your travel mate.Salam traveller! Ayo ke Makassar!!","['salah', 'makassar', 'benteng', 'rotterdam', 'rupa', 'salah', 'destinasi', 'wisata', 'sejarah', 'lihat', 'benda', 'benda', 'tinggal', 'raja', 'gowa', 'museum', 'lagaligo', 'benda', 'benda', 'tinggal', 'perang', 'meriam', 'bangun', 'gaya', 'arsitektur', 'belanda', 'situs', 'tinggal', 'belanda', 'batu', 'batu', 'susun', 'benteng', 'istimewa', 'wisata', 'sejarah', 'dar', 'foto', 'ria', 'langsung', 'lihat', 'pantai', 'losari', 'kenal', 'makassar', 'cek', 'jadwal', 'kunjung', 'event', 'musik', 'bazar', 'makan', 'pamer', 'giat', 'sosial', 'dll', 'if', 'you', 'are', 'interested', 'to', 'come', 'here', 'i', 'll', 'be', 'so', 'happy', 'to', 'be', 'your', 'travel', 'mate', 'salam', 'traveller', 'ayo', 'makassar']",salah makassar benteng rotterdam rupa salah destinasi wisata sejarah lihat benda benda tinggal raja gowa museum lagaligo benda benda tinggal perang meriam bangun gaya arsitektur belanda situs tinggal belanda batu batu susun benteng istimewa wisata sejarah dar foto ria langsung lihat pantai losari kenal makassar cek jadwal kunjung event musik bazar makan pamer giat sosial dll if you are interested to come here i ll be so happy to be your travel mate salam traveller ayo makassar
202,"Bentneg Rotterdam cocok banget bagi orang yang mau wisata sejarah. Didalamnya terdapat Museum Lagaligo dan beberapa barang peninggalan sejarah lainnya. Selain itu, bangunan dan arsitektur benteng ini juga unik. Yang mau sekedar bersantai bareng teman juga bisa di tempat ini.","['bentneg', 'rotterdam', 'cocok', 'banget', 'orang', 'wisata', 'sejarah', 'museum', 'lagaligo', 'barang', 'tinggal', 'sejarah', 'bangun', 'arsitektur', 'benteng', 'unik', 'dar', 'santa', 'bareng', 'teman']",bentneg rotterdam cocok banget orang wisata sejarah museum lagaligo barang tinggal sejarah bangun arsitektur benteng unik dar santa bareng teman
203,Sejarah makassar dari awal peradaban sampai modern tersedia disini. Bangunannya cukup bagus dan terawat. Ada juga toko suvenir dan dekat dengan pantai losari,"['sejarah', 'makassar', 'adab', 'modern', 'sedia', 'bangun', 'bagus', 'awat', 'toko', 'suvenir', 'pantai', 'losari']",sejarah makassar adab modern sedia bangun bagus awat toko suvenir pantai losari
204,"Berjalan ke pantai Losari jangan lupa mengunjungi tempat wisata sejarah berupa benteng Rotterdam peninggalan penjajahan Belanda. Di Benteng ini kita bisa merasakan bagaimana dahulu pahlawan dan juga Kakek Nenek kita melawan penjajah. Di dalam benteng masih tersimpan kenangan mengenai adanya penjajahan di negeri kita. Bangunan tampak terurus dan bersih. Walaupun beberapa orang bisa merasakan aura mistis tetapi keindahan benteng lebih mempesona untuk dikunjungi. Atau jika anda hanya ingin berfoto di depan benteng ini, juga sangat memuaskan hati bagi yang suka berfoto-foto.","['jalan', 'pantai', 'losari', 'lupa', 'unjung', 'wisata', 'sejarah', 'upa', 'benteng', 'rotterdam', 'tinggal', 'jajah', 'belanda', 'benteng', 'pahlawan', 'kakek', 'nenek', 'lawan', 'jajah', 'benteng', 'simpan', 'kenang', 'kena', 'jajah', 'negeri', 'bangun', 'urus', 'bersih', 'orang', 'aura', 'mistis', 'indah', 'benteng', 'pesona', 'kunjung', 'foto', 'benteng', 'muas', 'hati', 'suka', 'foto', 'foto']",jalan pantai losari lupa unjung wisata sejarah upa benteng rotterdam tinggal jajah belanda benteng pahlawan kakek nenek lawan jajah benteng simpan kenang kena jajah negeri bangun urus bersih orang aura mistis indah benteng pesona kunjung foto benteng muas hati suka foto foto
205,"Di sini adalah tempat yang cocok buat belajar sejarah, untuk biaya masuknya sendiri sebenarnya gratis tapi yah sekali buat sumbangan bolehlah mulai 5rb/10rb  rupiah terserah seikhlasnya tapi ini bukan hitungan perorang loh tapi rombongan jd dapat pengetahuan dan jalan2 yang murahkan, ada tourguest nya juga loh yah kalo ini mah tergantung negosiasi aja, untuk masuk lagi ke dalam museumnya yah adalah sedik bayar lagi gak nyampelah 20rban, jangan khawatir utk makanan banyak penjual dipinggir jalan","['cocok', 'ajar', 'sejarah', 'biaya', 'masuk', 'gratis', 'yah', 'sumbang', 'rb', 'rb', 'rupiah', 'serah', 'ikhlas', 'hitung', 'orang', 'loh', 'rombong', 'jd', 'jalan', 'murah', 'tourguest', 'nya', 'loh', 'yah', 'kalo', 'mah', 'gantung', 'negosiasi', 'aja', 'masuk', 'museum', 'yah', 'dik', 'bayar', 'gak', 'nyampelah', 'rban', 'khawatir', 'utk', 'makan', 'jual', 'pinggir', 'jalan']",cocok ajar sejarah biaya masuk gratis yah sumbang rb rb rupiah serah ikhlas hitung orang loh rombong jd jalan murah tourguest nya loh yah kalo mah gantung negosiasi aja masuk museum yah dik bayar gak nyampelah rban khawatir utk makan jual pinggir jalan
206,"Masuk ke Fort Rotterdam itu gratis, karenanya tempat ini jadi ramai sekali oleh pengunjung padahal saya kesana saat hari kerja.Bangunan sangat terjaga sekali keindahannya. Warna kuning benteng dan latar belakang langit biru sangat indah sekali jika ditangkap oleh lensa kamera. Naik ke bagian atas benteng untuk dapat view yang lebih baik.Kebersihan lokasi sekitar juga diperhatikan, saya tidak melihat ada sampah yang tergeletak sembarangan.Jangan lupa pakai topi kalau kesini, dan baju yang bagus !","['masuk', 'fort', 'rotterdam', 'gratis', 'ramai', 'unjung', 'kesana', 'kerja', 'bangun', 'jaga', 'indah', 'warna', 'kuning', 'benteng', 'latar', 'langit', 'biru', 'indah', 'tangkap', 'lensa', 'kamera', 'benteng', 'view', 'bersih', 'lokasi', 'perhati', 'lihat', 'sampah', 'geletak', 'sembarang', 'lupa', 'pakai', 'topi', 'kesini', 'baju', 'bagus']",masuk fort rotterdam gratis ramai unjung kesana kerja bangun jaga indah warna kuning benteng latar langit biru indah tangkap lensa kamera benteng view bersih lokasi perhati lihat sampah geletak sembarang lupa pakai topi kesini baju bagus
207,"terakhir ke sini bulan nov 2015. waktu itu jln2 sama pacar.. kirain cm jalan2 biasa,, g taunya malah dilamar di sana.. hahhaha.. sejarah banget di hidupku... untuk pengunjung, enaknya ke sini pas jam 4 sore sampe magrib.. bisa liat sunset.. suasana nya romantiss","['nov', 'jln', 'pacar', 'kirain', 'cm', 'jalan', 'g', 'tau', 'lamar', 'hahhaha', 'sejarah', 'banget', 'hidup', 'unjung', 'enak', 'pas', 'jam', 'sore', 'sampe', 'magrib', 'liat', 'sunset', 'suasana', 'nya', 'romantiss']",nov jln pacar kirain cm jalan g tau lamar hahhaha sejarah banget hidup unjung enak pas jam sore sampe magrib liat sunset suasana nya romantiss
208,"Salah satu tempat untuk wisata sejarah di Makassar. Selain seni arsitekturnya, di benteng rotterdam terdapat museum La Galigo tempat menyimpan beberapa benda bersejarah kota Makassar. Waktu terbaik mengunjungi benteng rotterdam adalah sore hari menjelang matahari terbenam sambil duduk di atas pagar benteng menanti datangnya sunset.Merupakan destinasi sejarah peninggalan belanda, dengan adanya bangunan bangunan yang bergaya kolonial belanda, selain itu, disini ada museum i laga ligo... dapat mempelajari asal usul, artefak dan peristiwa di sulsel dan di nusantara","['salah', 'wisata', 'sejarah', 'makassar', 'seni', 'arsitektur', 'benteng', 'rotterdam', 'museum', 'la', 'galigo', 'simpan', 'benda', 'sejarah', 'kota', 'makassar', 'unjung', 'benteng', 'rotterdam', 'sore', 'jelang', 'matahari', 'benam', 'duduk', 'pagar', 'benteng', 'sunset', 'rupa', 'destinasi', 'sejarah', 'tinggal', 'belanda', 'bangun', 'bangun', 'gaya', 'kolonial', 'belanda', 'museum', 'i', 'laga', 'ligo', 'ajar', 'usul', 'artefak', 'peristiwa', 'sulsel', 'nusantara']",salah wisata sejarah makassar seni arsitektur benteng rotterdam museum la galigo simpan benda sejarah kota makassar unjung benteng rotterdam sore jelang matahari benam duduk pagar benteng sunset rupa destinasi sejarah tinggal belanda bangun bangun gaya kolonial belanda museum i laga ligo ajar usul artefak peristiwa sulsel nusantara
209,"Dengan berkunjung ke benteng rotterdam ini kita bisa mengenang sejarah pada waktu diduduki Belanda. Benteng yang begitu sangat besar dan luas dengan berbagai ruangan yg digunakan untuk bermacam2 fungsi sungguh sangat menakjubkan> Disini pula kita bisa menyaksikan cerita tentang raja-2 sulawesi pada jaman dahulu, termasuk juga sejarah kapal Pinisi. Pokoknya wah banget gak rugi lho masuk ke dalamnya, untuk itu jangan lewatkan kalau Anda sedang berda di makasar unruk mampir di benteng rotterdam ini. Bagi yang suka foto-2 tempat ini sangat bagus karena semua bangunan masih asli.","['kunjung', 'benteng', 'rotterdam', 'kenang', 'sejarah', 'duduk', 'belanda', 'benteng', 'luas', 'ruang', 'yg', 'fungsi', 'sungguh', 'takjub', 'saksi', 'cerita', 'raja', 'sulawesi', 'jaman', 'masuk', 'sejarah', 'kapal', 'pinisi', 'pokok', 'banget', 'gak', 'rugi', 'lho', 'masuk', 'berda', 'makasar', 'unruk', 'mampir', 'benteng', 'rotterdam', 'suka', 'foto', 'bagus', 'bangun', 'asli']",kunjung benteng rotterdam kenang sejarah duduk belanda benteng luas ruang yg fungsi sungguh takjub saksi cerita raja sulawesi jaman masuk sejarah kapal pinisi pokok banget gak rugi lho masuk berda makasar unruk mampir benteng rotterdam suka foto bagus bangun asli
210,"Benteng Fort Rotterdam Di Makassar- salah satu ikon wisata yg mesti  kita kunjungungi jika Pergi ke makassar selain menikmati keindahan pantai losari,jangan sampai melewatkan sebuah bangunan tua yang masih nampak megah ini. Fort Rotterdam atau awalnya bernama benteng ujung pandang, adalah sebuah bangunan bersejarah  peninggalan Kerajaan Gowa  dibangun sekitar tahun 1545. Jika dilihat dari atas benteng ini ber bentuk penyu.","['benteng', 'fort', 'rotterdam', 'makassar', 'salah', 'ikon', 'wisata', 'yg', 'mesti', 'kunjungungi', 'pergi', 'makassar', 'nikmat', 'indah', 'pantai', 'losari', 'buah', 'bangun', 'tua', 'nampak', 'megah', 'fort', 'rotterdam', 'nama', 'benteng', 'ujung', 'pandang', 'buah', 'bangun', 'sejarah', 'tinggal', 'raja', 'gowa', 'bangun', 'lihat', 'benteng', 'ber', 'bentuk', 'penyu']",benteng fort rotterdam makassar salah ikon wisata yg mesti kunjungungi pergi makassar nikmat indah pantai losari buah bangun tua nampak megah fort rotterdam nama benteng ujung pandang buah bangun sejarah tinggal raja gowa bangun lihat benteng ber bentuk penyu
211,"belum ke makassar kalo tidak mengunjungi benteng peninggalan yang satu ini, bangunan masih kokoh,,tetap terawat hingga sekarang.","['makassar', 'kalo', 'unjung', 'benteng', 'tinggal', 'bangun', 'kokoh', 'awat']",makassar kalo unjung benteng tinggal bangun kokoh awat
212,"Pengunjung biasa ramai dengan anak muda dan wisatawan dari luar makassar. Lokasinya lumayan bersih, sangat cocok di kunjungi saat ke makassar","['unjung', 'ramai', 'anak', 'muda', 'wisatawan', 'makassar', 'lokasi', 'lumayan', 'bersih', 'cocok', 'kunjung', 'makassar']",unjung ramai anak muda wisatawan makassar lokasi lumayan bersih cocok kunjung makassar
213,Benteng ini letaknya dekat dengan pantai losari. Ada 2 museum di dalam benteng. Museum pertama berisi benda2 bersejarah peninggalan anggota keluarga kerajaan goa dan museum kedua berisi benda2 bersejarah yang menggambarkan kejayaan suku bugis sebagai pelaut. Untuk masuk ke kedua museum setiap pengunjung cukup membeli 1 tiket saja. Benteng rotterdam kondisinya cukup terawat. Tempat yang sesuai untuk wisatawan yang menyukai bangunan bersejarah.,"['benteng', 'letak', 'pantai', 'losari', 'museum', 'benteng', 'museum', 'isi', 'benda', 'sejarah', 'tinggal', 'anggota', 'keluarga', 'raja', 'goa', 'museum', 'isi', 'benda', 'sejarah', 'gambar', 'jaya', 'suku', 'bugis', 'laut', 'masuk', 'museum', 'unjung', 'beli', 'tiket', 'benteng', 'rotterdam', 'kondisi', 'awat', 'sesuai', 'wisatawan', 'suka', 'bangun', 'sejarah']",benteng letak pantai losari museum benteng museum isi benda sejarah tinggal anggota keluarga raja goa museum isi benda sejarah gambar jaya suku bugis laut masuk museum unjung beli tiket benteng rotterdam kondisi awat sesuai wisatawan suka bangun sejarah
214,"Bila anda kunjung Makassar, serasa tidak lengkap kalau anda tidak kunjungi tempat ini. Bangunan bersejarah ini terletak di pinggir pantai Losari, disini anda bisa sambil nikmati pisang per dan sunset.","['kunjung', 'makassar', 'serasa', 'lengkap', 'kunjung', 'bangun', 'sejarah', 'letak', 'pinggir', 'pantai', 'losari', 'nikmat', 'pisang', 'sunset']",kunjung makassar serasa lengkap kunjung bangun sejarah letak pinggir pantai losari nikmat pisang sunset
215,Lokasi benteng ini tidak terlalu jauh dari Pantai Losari. Bagi yang suka lihat bangunan bersejarah recomended sekali mengunjungi tempat ini. Disini kini bisa mendapat informasi lebih mengenai Makassar tempo dulu.,"['lokasi', 'benteng', 'pantai', 'losari', 'suka', 'lihat', 'bangun', 'sejarah', 'recomended', 'unjung', 'informasi', 'kena', 'makassar', 'tempo']",lokasi benteng pantai losari suka lihat bangun sejarah recomended unjung informasi kena makassar tempo
216,Tempat wisat yang cocok untuk mengenal sejarah Indonesia. Benteng2 peninggalan zaman jajahan Belanda masih berdiri tegak dan tertata juga terawat dengan baik. Cocok untuk mengenalkan sejarah,"['wisat', 'cocok', 'kenal', 'sejarah', 'indonesia', 'benteng', 'tinggal', 'zaman', 'jajah', 'belanda', 'tegak', 'tata', 'awat', 'cocok', 'kenal', 'sejarah']",wisat cocok kenal sejarah indonesia benteng tinggal zaman jajah belanda tegak tata awat cocok kenal sejarah
217,"15 April 2016, saya berkunjung ke Benteng Rotterdam, Makassar.  Lokasi benteng ini sangat mudah dicari karena sejalan dengan Pantai Losari.  Kesan pertama melihat benteng ini adalah ""tua"".  Pintu depan benteng terbuat dari kayu warna hitam yang terlihat sudah sangat tua sekali.","['april', 'kunjung', 'benteng', 'rotterdam', 'makassar', 'lokasi', 'benteng', 'mudah', 'cari', 'jalan', 'pantai', 'losari', 'kesan', 'lihat', 'benteng', 'tua', 'pintu', 'benteng', 'kayu', 'warna', 'hitam', 'lihat', 'tua']",april kunjung benteng rotterdam makassar lokasi benteng mudah cari jalan pantai losari kesan lihat benteng tua pintu benteng kayu warna hitam lihat tua
218,Salah satu tempat bersejarah di makassar. Paling bagus klo dtang pas sore hari kesana. Di depannya ada Kampoeng popsa,"['salah', 'sejarah', 'makassar', 'bagus', 'klo', 'dtang', 'pas', 'sore', 'kesana', 'kampoeng', 'popsa']",salah sejarah makassar bagus klo dtang pas sore kesana kampoeng popsa
219,"Benteng ini merupakan benteng perang sisa kerajaan Gowa yg dibangun thn 1545 oleh Raja Gowa Ke-9 I Manrigau Daeng Bonto Karaeng Lakiung Tumaparrisi Kallonna dan kemudian direbut oleh Belanda. Dari udara, benteng ini berbentuk penyu yg sedang menuju ke laut. Oleh orang Makassar disebut Benteng Panyyua (Benteng Penyu). Setelah direbut, oleh Cornelis Speelman kemudian dibangun gedung-gedung khas Belanda dan diganti nama menjadi Fort Rotterdam.Di dalam benteng ini, terdapat Musium La Galigo, yaitu musium yg berisikan artefak-artefak kejayaan kerajaan Makassar-Bugis-Mandar-Toraja yg pernah ada di jazirah Sulawesi Selatan.Tempat wisata ini sangat baik utk wisata pendidikan utk keluarga.","['benteng', 'rupa', 'benteng', 'perang', 'sisa', 'raja', 'gowa', 'yg', 'bangun', 'thn', 'raja', 'gowa', 'i', 'manrigau', 'daeng', 'bonto', 'karaeng', 'lakiung', 'tumaparrisi', 'kallonna', 'rebut', 'belanda', 'udara', 'benteng', 'bentuk', 'penyu', 'yg', 'tuju', 'laut', 'orang', 'makassar', 'benteng', 'panyyua', 'benteng', 'penyu', 'rebut', 'cornelis', 'speelman', 'bangun', 'gedung', 'gedung', 'khas', 'belanda', 'ganti', 'nama', 'fort', 'rotterdam', 'benteng', 'musium', 'la', 'galigo', 'musium', 'yg', 'risi', 'artefak', 'artefak', 'jaya', 'raja', 'makassar', 'bugis', 'mandar', 'toraja', 'yg', 'jazirah', 'sulawesi', 'selatan', 'wisata', 'utk', 'wisata', 'didik', 'utk', 'keluarga']",benteng rupa benteng perang sisa raja gowa yg bangun thn raja gowa i manrigau daeng bonto karaeng lakiung tumaparrisi kallonna rebut belanda udara benteng bentuk penyu yg tuju laut orang makassar benteng panyyua benteng penyu rebut cornelis speelman bangun gedung gedung khas belanda ganti nama fort rotterdam benteng musium la galigo musium yg risi artefak artefak jaya raja makassar bugis mandar toraja yg jazirah sulawesi selatan wisata utk wisata didik utk keluarga
